country, type, prefix, voice price, sms price
Iceland,Mobile: Iceland Telecom,354829,0.2497,0.025
Iceland,Mobile: Iceland Telecom,35483,0.2497,0.025
Iceland,Mobile: Iceland Telecom,35484,0.2497,0.025
Iceland,Mobile: Iceland Telecom,35485,0.2497,0.025
Iceland,Mobile: Iceland Telecom,35486,0.2497,0.025
Iceland,Mobile: Iceland Telecom,35487,0.2497,0.025
Iceland,Mobile: Iceland Telecom,35488,0.2497,0.025
Iceland,Mobile: Iceland Telecom,35489,0.2497,0.025
Iceland,Mobile: Vodaphone,354615,0.2448,0.025
Iceland,Mobile: Vodaphone,354616,0.2448,0.025
Iceland,Mobile: Vodaphone,354617,0.2448,0.025
Iceland,Mobile: Vodaphone,354618,0.2448,0.025
Iceland,Mobile: Vodaphone,35462,0.2448,0.025
Iceland,Mobile: Vodaphone,354649,0.2448,0.025
Iceland,Mobile: Vodaphone,354659,0.2448,0.025
Iceland,Mobile: Vodaphone,35466,0.2448,0.025
Iceland,Mobile: Vodaphone,35467,0.2448,0.025
Iceland,Mobile: Vodaphone,35468,0.2448,0.025
Iceland,Mobile: Vodaphone,35469,0.2448,0.025
Iceland,Mobile: Vodaphone,354820,0.2448,0.025
Iceland,Mobile: Vodaphone,354821,0.2448,0.025
Iceland,Mobile: Vodaphone,354822,0.2448,0.025
Iceland,Mobile: Vodaphone,354823,0.2448,0.025
Iceland,Mobile: Vodaphone,354824,0.2448,0.025
Iceland,Mobile: Vodaphone,354825,0.2448,0.025
Iceland,Mobile: Other,35438,0.5092,0.025
Iceland,Mobile: Other,35460,0.5092,0.025
Iceland,Mobile: Other,354610,0.5092,0.025
Iceland,Mobile: Other,354611,0.5092,0.025
Iceland,Mobile: Other,354612,0.5092,0.025
Iceland,Mobile: Other,354613,0.5092,0.025
Iceland,Mobile: Other,354614,0.5092,0.025
Iceland,Mobile: Other,354619,0.5092,0.025
Iceland,Mobile: Other,354630,0.5092,0.025
Iceland,Mobile: Other,354633,0.5092,0.025
Iceland,Mobile: Other,354634,0.5092,0.025
Iceland,Mobile: Other,354635,0.5092,0.025
Iceland,Mobile: Other,354636,0.5092,0.025
Iceland,Mobile: Other,354638,0.5092,0.025
Iceland,Mobile: Other,354639,0.5092,0.025
Iceland,Mobile: Other,354640,0.5092,0.025
Iceland,Mobile: Other,354641,0.5092,0.025
Iceland,Mobile: Other,354642,0.5092,0.025
Iceland,Mobile: Other,354643,0.5092,0.025
Iceland,Mobile: Other,354644,0.5092,0.025
Iceland,Mobile: Other,354645,0.5092,0.025
Iceland,Mobile: Other,354646,0.5092,0.025
Iceland,Mobile: Other,354647,0.5092,0.025
Iceland,Mobile: Other,354648,0.5092,0.025
Iceland,Mobile: Other,354650,0.5092,0.025
Iceland,Mobile: Other,354651,0.5092,0.025
Iceland,Mobile: Other,354652,0.5092,0.025
Iceland,Mobile: Other,354653,0.5092,0.025
Iceland,Mobile: Other,354654,0.5092,0.025
Iceland,Mobile: Other,354655,0.5092,0.025
Iceland,Mobile: Other,354656,0.5092,0.025
Iceland,Mobile: Other,354657,0.5092,0.025
Iceland,Mobile: Other,354658,0.5092,0.025
Iceland,Mobile: Other,35477,0.5092,0.025
India,Ahmedabad Fixed,9179,0.0466,0.02
India,Bangalore Fixed,91804,0.0466,0.02
India,Bangalore Fixed,91806,0.0466,0.02
India,Bangalore Fixed,91807,0.0466,0.02
India,Bombay Fixed,9122,0.048,0.02
India,Calcutta Fixed,9133,0.048,0.02
India,Ernakulum Fixed,91484,0.048,0.02
India,Gujarat Fixed,9126,0.0454,0.02
India,Gujarat Fixed,9127,0.0454,0.02
India,Gujarat Fixed,9128,0.0454,0.02
India,Hyderabad Fixed,9140,0.048,0.02
India,Hyderabad Fixed,9141,0.048,0.02
India,Jalandhar Fixed,91181,0.048,0.02
India,Kerala Fixed,9147,0.0466,0.02
India,Kerala Fixed,91480,0.0466,0.02
India,Kerala Fixed,91481,0.0466,0.02
India,Kerala Fixed,91482,0.0466,0.02
India,Kerala Fixed,91483,0.0466,0.02
India,Kerala Fixed,91485,0.0466,0.02
India,Kerala Fixed,91486,0.0466,0.02
India,Kerala Fixed,91487,0.0466,0.02
India,Kerala Fixed,91488,0.0466,0.02
India,Kerala Fixed,91489,0.0466,0.02
India,Kerala Fixed,9149,0.0466,0.02
India,Madras Fixed,9144,0.046,0.02
India,New Delhi Fixed,9111,0.048,0.02
India,Punjab Fixed,9116,0.0454,0.02
India,Punjab Fixed,91170,0.0454,0.02
India,Punjab Fixed,91171,0.0454,0.02
India,Punjab Fixed,91173,0.0454,0.02
India,Punjab Fixed,91174,0.0454,0.02
India,Punjab Fixed,91175,0.0454,0.02
India,Punjab Fixed,91176,0.0454,0.02
India,Punjab Fixed,91177,0.0454,0.02
India,Punjab Fixed,91178,0.0454,0.02
India,Punjab Fixed,91179,0.0454,0.02
India,Punjab Fixed,91180,0.0454,0.02
India,Punjab Fixed,91182,0.0454,0.02
India,Punjab Fixed,91184,0.0454,0.02
India,Punjab Fixed,91185,0.0454,0.02
India,Punjab Fixed,91186,0.0454,0.02
India,Punjab Fixed,91187,0.0454,0.02
India,Punjab Fixed,91188,0.0454,0.02
India,Punjab Fixed,91189,0.0454,0.02
India,Tamil Nadu Fixed,9142,0.0458,0.02
India,Tamil Nadu Fixed,9143,0.0458,0.02
India,Tamil Nadu Fixed,9145,0.0458,0.02
India,Tamil Nadu Fixed,9146,0.0458,0.02
India,Fixed Line,91,0.053,0.02
India,Mobile,9190,0.0426,0.02
India,Mobile,9191,0.0426,0.02
India,Mobile,9192,0.0426,0.02
India,Mobile,9193,0.0426,0.02
India,Mobile,9195,0.0426,0.02
India,Mobile,9196,0.0426,0.02
India,Mobile,9197,0.0426,0.02
India,Mobile,9198,0.0426,0.02
India,Mobile,9199,0.0426,0.02
India,Mobile: Erstwhile,9194,0.0454,0.02
India,Mobile: 8,91800,0.0426,0.02
India,Mobile: 8,91801,0.0426,0.02
India,Mobile: 8,91805,0.0426,0.02
India,Mobile: 8,91808,0.0426,0.02
India,Mobile: 8,91809,0.0426,0.02
India,Mobile: 8,91810,0.0426,0.02
India,Mobile: 8,91812,0.0426,0.02
India,Mobile: 8,91814,0.0426,0.02
India,Mobile: 8,91880,0.0426,0.02
Indonesia,Jakarta Fixed,6221,0.1878,0.045
Indonesia,Surabaya Fixed,6231,0.1878,0.045
Indonesia,Bogor Fixed,62251,0.1878,0.045
Indonesia,Medan Fixed,6261,0.1878,0.045
Indonesia,Malang Fixed,62341,0.1878,0.045
Indonesia,Fixed Line,62,0.1878,0.045
Indonesia,Mobile: Other,6280,0.1794,0.045
Indonesia,Mobile: Other,62810,0.1794,0.045
Indonesia,Mobile: Other,6282,0.1794,0.045
Indonesia,Mobile: Other,6283,0.1794,0.045
Indonesia,Mobile: Other,6284,0.1794,0.045
Indonesia,Mobile: Other,62850,0.1794,0.045
Indonesia,Mobile: Other,62851,0.1794,0.045
Indonesia,Mobile: Other,62854,0.1794,0.045
Indonesia,Mobile: Other,62860,0.1794,0.045
Indonesia,Mobile: Other,62861,0.1794,0.045
Indonesia,Mobile: Other,62862,0.1794,0.045
Indonesia,Mobile: Other,62863,0.1794,0.045
Indonesia,Mobile: Other,62864,0.1794,0.045
Indonesia,Mobile: Other,62865,0.1794,0.045
Indonesia,Mobile: Other,62866,0.1794,0.045
Indonesia,Mobile: Other,62867,0.1794,0.045
Indonesia,Mobile: Other,62869,0.1794,0.045
Indonesia,Mobile: Other,62870,0.1794,0.045
Indonesia,Mobile: Other,62871,0.1794,0.045
Indonesia,Mobile: Other,62872,0.1794,0.045
Indonesia,Mobile: Other,62873,0.1794,0.045
Indonesia,Mobile: Other,62874,0.1794,0.045
Indonesia,Mobile: Other,62875,0.1794,0.045
Indonesia,Mobile: Other,62876,0.1794,0.045
Indonesia,Mobile: Other,62879,0.1794,0.045
Indonesia,Mobile: Other,6288,0.1794,0.045
Indonesia,Mobile: Other,6289,0.1794,0.045
Indonesia,Mobile: Telkomsel,62811,0.1159,0.045
Indonesia,Mobile: Telkomsel,62812,0.1159,0.045
Indonesia,Mobile: Telkomsel,62813,0.1159,0.045
Indonesia,Mobile: Telkomsel,62852,0.1159,0.045
Indonesia,Mobile: Telkomsel,62853,0.1159,0.045
Indonesia,Mobile: Satellite Mobile,62868,2.5513,0.045
Indonesia,Mobile: Indosat,62814,0.1653,0.045
Indonesia,Mobile: Indosat,62815,0.1653,0.045
Indonesia,Mobile: Indosat,62816,0.1653,0.045
Indonesia,Mobile: Indosat,62855,0.1653,0.045
Indonesia,Mobile: Indosat,62856,0.1653,0.045
Indonesia,Mobile: Indosat,62857,0.1653,0.045
Indonesia,Mobile: Indosat,62858,0.1653,0.045
Indonesia,Mobile: Excelcom,62817,0.1198,0.045
Indonesia,Mobile: Excelcom,62818,0.1198,0.045
Indonesia,Mobile: Excelcom,62819,0.1198,0.045
Indonesia,Mobile: Excelcom,62859,0.1198,0.045
Indonesia,Mobile: Excelcom,62877,0.1198,0.045
Indonesia,Mobile: Excelcom,62878,0.1198,0.045
Inmarsat,SNAC,870,8.4406,
Inmarsat,SNAC B,8703,2.4669,
Inmarsat,SNAC B Hsd,87039,8.4406,
Inmarsat,SNAC Aero,8705,6.7531,
Inmarsat,SNAC Gan Hsd,87060,6.9219,
Inmarsat,SNAC M,8706,1.9606,
Inmarsat,SNAC Mini-M,87076,1.4966,
Inmarsat,SNAC Bgan,87077,1.8138,
Inmarsat,SNAC Bgan Hsd,87078,8.4406,
Iran,Fixed Line,98,0.2244,0.03
Iran,Mobile,9890,0.2261,0.03
Iran,Mobile,9891,0.2261,0.03
Iran,Mobile,9892,0.2261,0.03
Iran,Mobile,98930,0.2261,0.03
Iran,Mobile,98931,0.2261,0.03
Iran,Mobile,98932,0.2261,0.03
Iran,Mobile,98933,0.2261,0.03
Iran,Mobile,98934,0.2261,0.03
Iran,Mobile,98937,0.2261,0.03
Iran,Mobile,98938,0.2261,0.03
Iran,Mobile,98939,0.2261,0.03
Iran,Mobile,9894,0.2261,0.03
Iran,Mobile,9895,0.2261,0.03
Iran,Mobile,9896,0.2261,0.03
Iran,Mobile,9897,0.2261,0.03
Iran,Mobile,9898,0.2261,0.03
Iran,Mobile,9899,0.2261,0.03
Iran,Mobile: Mtn Mobile,98935,0.2261,0.03
Iran,Mobile: Mtn Mobile,98936,0.2261,0.03
Iraq,Fixed Line,964,0.0965,0.035
Iraq,Mobile: Ather Tel,96478,0.1934,0.035
Iraq,Mobile: Iraqna Mobile,96479,0.1934,0.035
Iraq,Mobile: Asia Cell,96477,0.2141,0.035
Iraq,Mobile: Korek Mobile,96475,0.2071,0.035
Iraq,Mobile: Mobitel,96476,0.2066,0.035
Ireland,Fixed Line,353,0.04,0.055
Ireland,Fixed Line: Voip Services,35376,0.0956,0.055
Ireland,Fixed Line: PNS,353700,0.2534,0.055
Ireland,Fixed Line: Universal Access,353818,0.2534,0.055
Ireland,Mobile: O2,35386,0.3097,0.055
Ireland,Mobile: Vodaphone,35387,0.3097,0.055
Ireland,Mobile: Vodaphone Roaming,35382,0.5273,0.055
Ireland,Mobile: H3G,35383,0.5273,0.055
Ireland,Mobile: Tesco,35389,0.5273,0.055
Ireland,Mobile: Meteor,35385,0.3789,0.055
Iridium,Global,8816,4.7433,
Israel,Fixed Line,972,0.04,0.03
Israel,Mobile,972151,0.1576,0.03
Israel,Mobile,972153,0.1576,0.03
Israel,Mobile,97250,0.1576,0.03
Israel,Mobile,97251,0.1576,0.03
Israel,Mobile,97252,0.1576,0.03
Israel,Mobile,97253,0.1576,0.03
Israel,Mobile,97254,0.1576,0.03
Israel,Mobile,97255,0.1576,0.03
Israel,Mobile,97257,0.1576,0.03
Israel,Mobile,97258,0.1576,0.03
Israel,Mobile,9726,0.1576,0.03
Israel,Mobile,97256,0.3279,0.03
Israel,Mobile,97259,0.3279,0.03
Italy,Fixed Line,39,0.044,0.08
Italy,Mobile: Tim,3933,0.2413,0.08
Italy,Mobile: Tim,39360,0.2413,0.08
Italy,Mobile: Tim,39361,0.2413,0.08
Italy,Mobile: Tim,39362,0.2413,0.08
Italy,Mobile: Tim,39363,0.2413,0.08
Italy,Mobile: Tim,39366,0.2413,0.08
Italy,Mobile: Tim,39368,0.2413,0.08
Italy,Mobile: Tim,39370,0.2413,0.08
Italy,Mobile: Vodaphone/Omitel,39340,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39341,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39342,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39343,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39344,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39345,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39346,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39347,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39348,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39349,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39377,0.2488,0.08
Italy,Mobile: Vodaphone/Omitel,39383,0.2488,0.08
Italy,Mobile: Wind,39320,0.2741,0.08
Italy,Mobile: Wind,39322,0.2741,0.08
Italy,Mobile: Wind,39323,0.2741,0.08
Italy,Mobile: Wind,39324,0.2741,0.08
Italy,Mobile: Wind,39327,0.2741,0.08
Italy,Mobile: Wind,39328,0.2741,0.08
Italy,Mobile: Wind,39329,0.2741,0.08
Italy,Mobile: Wind,39380,0.2741,0.08
Italy,Mobile: Wind,39387,0.2741,0.08
Italy,Mobile: Wind,39388,0.2741,0.08
Italy,Mobile: Wind,39389,0.2741,0.08
Italy,Mobile: Other,393,0.3743,0.08
Italy,Mobile: 3G Mobile,39373,0.3281,0.08
Italy,Mobile: 3G Mobile,39390,0.3281,0.08
Italy,Mobile: 3G Mobile,39391,0.3281,0.08
Italy,Mobile: 3G Mobile,39392,0.3281,0.08
Italy,Mobile: 3G Mobile,39393,0.3281,0.08
Italy,Mobile: 3G Mobile,39397,0.3281,0.08
Italy,Mobile: Elsacom,39310,0.5973,0.08
Ivory Coast,Fixed Line,225,0.445,0.1
Ivory Coast,Mobile,22501,0.5139,0.1
Ivory Coast,Mobile,22502,0.5139,0.1
Ivory Coast,Mobile,22503,0.5139,0.1
Ivory Coast,Mobile,22504,0.5139,0.1
Ivory Coast,Mobile,22505,0.5139,0.1
Ivory Coast,Mobile,22506,0.5139,0.1
Ivory Coast,Mobile,22507,0.5139,0.1
Ivory Coast,Mobile,22508,0.5139,0.1
Ivory Coast,Mobile,22509,0.5139,0.1
Ivory Coast,Mobile,22544,0.5139,0.1
Ivory Coast,Mobile,22545,0.5139,0.1
Ivory Coast,Mobile,22546,0.5139,0.1
Ivory Coast,Mobile,22547,0.5139,0.1
Ivory Coast,Mobile,22548,0.5139,0.1
Ivory Coast,Mobile,22549,0.5139,0.1
Ivory Coast,Mobile,22560,0.5139,0.1
Ivory Coast,Mobile,22561,0.5139,0.1
Ivory Coast,Mobile,22565,0.5139,0.1
Ivory Coast,Mobile,22566,0.5139,0.1
Ivory Coast,Mobile,22567,0.5139,0.1
Ivory Coast,Mobile,22568,0.5139,0.1
Jamaica,Fixed Line,1876,0.1401,0.02
Jamaica,Mobile: Digicel,1876275,0.3457,0.02
Jamaica,Mobile: Digicel,1876276,0.3457,0.02
Jamaica,Mobile: Digicel,1876277,0.3457,0.02
Jamaica,Mobile: Digicel,1876278,0.3457,0.02
Jamaica,Mobile: Digicel,1876279,0.3457,0.02
Jamaica,Mobile: Digicel,1876280,0.3457,0.02
Jamaica,Mobile: Digicel,1876281,0.3457,0.02
Jamaica,Mobile: Digicel,1876282,0.3457,0.02
Jamaica,Mobile: Digicel,1876283,0.3457,0.02
Jamaica,Mobile: Digicel,1876284,0.3457,0.02
Jamaica,Mobile: Digicel,1876285,0.3457,0.02
Jamaica,Mobile: Digicel,1876286,0.3457,0.02
Jamaica,Mobile: Digicel,1876287,0.3457,0.02
Jamaica,Mobile: Digicel,1876288,0.3457,0.02
Jamaica,Mobile: Digicel,1876289,0.3457,0.02
Jamaica,Mobile: Digicel,187629,0.3457,0.02
Jamaica,Mobile: Digicel,187635,0.3457,0.02
Jamaica,Mobile: Digicel,187636,0.3457,0.02
Jamaica,Mobile: Digicel,187637,0.3457,0.02
Jamaica,Mobile: Digicel,187638,0.3457,0.02
Jamaica,Mobile: Digicel,187639,0.3457,0.02
Jamaica,Mobile: Digicel,187640,0.3457,0.02
Jamaica,Mobile: Digicel,187641,0.3457,0.02
Jamaica,Mobile: Digicel,187642,0.3457,0.02
Jamaica,Mobile: Digicel,187643,0.3457,0.02
Jamaica,Mobile: Digicel,187644,0.3457,0.02
Jamaica,Mobile: Digicel,187645,0.3457,0.02
Jamaica,Mobile: Digicel,187646,0.3457,0.02
Jamaica,Mobile: Digicel,187647,0.3457,0.02
Jamaica,Mobile: Digicel,187648,0.3457,0.02
Jamaica,Mobile: Digicel,1876503,0.3457,0.02
Jamaica,Mobile: Digicel,1876504,0.3457,0.02
Jamaica,Mobile: Digicel,1876505,0.3457,0.02
Jamaica,Mobile: Digicel,1876506,0.3457,0.02
Jamaica,Mobile: Digicel,1876507,0.3457,0.02
Jamaica,Mobile: Digicel,1876508,0.3457,0.02
Jamaica,Mobile: Digicel,1876509,0.3457,0.02
Jamaica,Mobile: Digicel,1876560,0.3457,0.02
Jamaica,Mobile: Digicel,1876561,0.3457,0.02
Jamaica,Mobile: Digicel,1876562,0.3457,0.02
Jamaica,Mobile: Digicel,1876564,0.3457,0.02
Jamaica,Mobile: Digicel,1876565,0.3457,0.02
Jamaica,Mobile: Digicel,1876566,0.3457,0.02
Jamaica,Mobile: Digicel,1876567,0.3457,0.02
Jamaica,Mobile: Digicel,1876568,0.3457,0.02
Jamaica,Mobile: Digicel,1876569,0.3457,0.02
Jamaica,Mobile: Digicel,187657,0.3457,0.02
Jamaica,Mobile: Digicel,187658,0.3457,0.02
Jamaica,Mobile: Digicel,1876618,0.3457,0.02
Jamaica,Mobile: Digicel,1876619,0.3457,0.02
Jamaica,Mobile: Digicel,1876648,0.3457,0.02
Jamaica,Mobile: Digicel,1876649,0.3457,0.02
Jamaica,Mobile: Digicel,187684,0.3457,0.02
Jamaica,Mobile: Digicel,187685,0.3457,0.02
Jamaica,Mobile: Digicel,187686,0.3457,0.02
Jamaica,Mobile: Digicel,187687,0.3457,0.02
Jamaica,Mobile: Digicel,187688,0.3457,0.02
Jamaica,Mobile: Digicel,187689,0.3457,0.02
Jamaica,Mobile: C&W,1876210,0.3441,0.02
Jamaica,Mobile: C&W,187631,0.3441,0.02
Jamaica,Mobile: C&W,187632,0.3441,0.02
Jamaica,Mobile: C&W,187633,0.3441,0.02
Jamaica,Mobile: C&W,187634,0.3441,0.02
Jamaica,Mobile: C&W,187653,0.3441,0.02
Jamaica,Mobile: C&W,187654,0.3441,0.02
Jamaica,Mobile: C&W,1876700,0.3441,0.02
Jamaica,Mobile: C&W,1876707,0.3441,0.02
Jamaica,Mobile: C&W,187677,0.3441,0.02
Jamaica,Mobile: C&W,1876781,0.3441,0.02
Jamaica,Mobile: C&W,1876782,0.3441,0.02
Jamaica,Mobile: C&W,1876783,0.3441,0.02
Jamaica,Mobile: C&W,1876784,0.3441,0.02
Jamaica,Mobile: C&W,1876787,0.3441,0.02
Jamaica,Mobile: C&W,1876788,0.3441,0.02
Jamaica,Mobile: C&W,1876789,0.3441,0.02
Jamaica,Mobile: C&W,1876790,0.3441,0.02
Jamaica,Mobile: C&W,1876791,0.3441,0.02
Jamaica,Mobile: C&W,1876792,0.3441,0.02
Jamaica,Mobile: C&W,1876793,0.3441,0.02
Jamaica,Mobile: C&W,1876796,0.3441,0.02
Jamaica,Mobile: C&W,1876797,0.3441,0.02
Jamaica,Mobile: C&W,1876798,0.3441,0.02
Jamaica,Mobile: C&W,1876799,0.3441,0.02
Jamaica,Mobile: C&W,1876804,0.3441,0.02
Jamaica,Mobile: C&W,1876805,0.3441,0.02
Jamaica,Mobile: C&W,1876806,0.3441,0.02
Jamaica,Mobile: C&W,1876807,0.3441,0.02
Jamaica,Mobile: C&W,1876808,0.3441,0.02
Jamaica,Mobile: C&W,1876809,0.3441,0.02
Jamaica,Mobile: C&W,1876810,0.3441,0.02
Jamaica,Mobile: C&W,1876811,0.3441,0.02
Jamaica,Mobile: C&W,1876812,0.3441,0.02
Jamaica,Mobile: C&W,1876813,0.3441,0.02
Jamaica,Mobile: C&W,1876814,0.3441,0.02
Jamaica,Mobile: C&W,187682,0.3441,0.02
Jamaica,Mobile: C&W,187683,0.3441,0.02
Jamaica,Mobile: C&W,1876909,0.3441,0.02
Jamaica,Mobile: C&W,1876919,0.3441,0.02
Jamaica,Mobile: C&W,1876990,0.3441,0.02
Jamaica,Mobile: C&W,1876995,0.3441,0.02
Jamaica,Mobile: C&W,1876997,0.3441,0.02
Jamaica,Mobile: C&W,1876999,0.3441,0.02
Jamaica,Mobile: Oceanic,187626,0.3526,0.02
Jamaica,Mobile: Oceanic,187630,0.3526,0.02
Jamaica,Mobile: Oceanic,187649,0.3526,0.02
Jamaica,Mobile: Oceanic,1876520,0.3526,0.02
Jamaica,Mobile: Oceanic,1876521,0.3526,0.02
Jamaica,Mobile: Oceanic,1876522,0.3526,0.02
Jamaica,Mobile: Oceanic,1876524,0.3526,0.02
Jamaica,Mobile: Oceanic,1876527,0.3526,0.02
Jamaica,Mobile: Oceanic,1876528,0.3526,0.02
Jamaica,Mobile: Oceanic,1876529,0.3526,0.02
Jamaica,Mobile: Oceanic,1876550,0.3526,0.02
Jamaica,Mobile: Oceanic,1876551,0.3526,0.02
Jamaica,Mobile: Oceanic,1876552,0.3526,0.02
Jamaica,Mobile: Oceanic,1876553,0.3526,0.02
Jamaica,Mobile: Oceanic,1876554,0.3526,0.02
Jamaica,Mobile: Oceanic,1876556,0.3526,0.02
Jamaica,Mobile: Oceanic,1876557,0.3526,0.02
Jamaica,Mobile: Oceanic,1876558,0.3526,0.02
Jamaica,Mobile: Oceanic,1876559,0.3526,0.02
Jamaica,Mobile: Oceanic,1876621,0.3526,0.02
Jamaica,Mobile: Oceanic,1876590,0.3526,0.02
Jamaica,Mobile: Oceanic,1876591,0.3526,0.02
Jamaica,Mobile: Oceanic,1876592,0.3526,0.02
Jamaica,Mobile: Oceanic,1876593,0.3526,0.02
Jamaica,Mobile: Oceanic,1876594,0.3526,0.02
Jamaica,Mobile: Oceanic,1876595,0.3526,0.02
Jamaica,Mobile: Oceanic,1876596,0.3526,0.02
Jamaica,Mobile: Oceanic,1876597,0.3526,0.02
Jamaica,Mobile: Oceanic,1876598,0.3526,0.02
Jamaica,Mobile: Oceanic,1876599,0.3526,0.02
Japan,Fixed Line,81,0.0588,0.07
Japan,Mobile,8170,0.155,0.07
Japan,Mobile,8180,0.155,0.07
Japan,Mobile,8190,0.155,0.07
Jordan,Fixed Line,962,0.053,0.03
Jordan,Mobile: Fastlink,962790,0.1023,0.03
Jordan,Mobile: Fastlink,962795,0.1023,0.03
Jordan,Mobile: Fastlink,962796,0.1023,0.03
Jordan,Mobile: Fastlink,962797,0.1023,0.03
Jordan,Mobile: Fastlink,962798,0.1023,0.03
Jordan,Mobile: Fastlink,962799,0.1023,0.03
Jordan,Mobile: Mobile Com,962776,0.1043,0.03
Jordan,Mobile: Mobile Com,962777,0.1043,0.03
Jordan,Mobile: Mobile Com,962779,0.1043,0.03
Jordan,Mobile,96270,0.1188,0.03
Jordan,Mobile,96271,0.1188,0.03
Jordan,Mobile,96272,0.1188,0.03
Jordan,Mobile,96273,0.1188,0.03
Jordan,Mobile,96274,0.1188,0.03
Jordan,Mobile,96275,0.1188,0.03
Jordan,Mobile,96276,0.1188,0.03
Jordan,Mobile,962770,0.1188,0.03
Jordan,Mobile,962771,0.1188,0.03
Jordan,Mobile,962772,0.1188,0.03
Jordan,Mobile,962773,0.1188,0.03
Jordan,Mobile,962774,0.1188,0.03
Jordan,Mobile,962775,0.1188,0.03
Jordan,Mobile,962778,0.1188,0.03
Jordan,Mobile,96278,0.1188,0.03
Jordan,Mobile,962791,0.1188,0.03
Jordan,Mobile,962792,0.1188,0.03
Jordan,Mobile,962793,0.1188,0.03
Jordan,Mobile,962794,0.1188,0.03
Kazakhstan,Fixed Line,772,0.1479,0.075
Kazakhstan,Fixed Line,7736,0.1479,0.075
Kazakhstan,Fixed Line,7760,0.1479,0.075
Kazakhstan,Fixed Line,7762,0.1479,0.075
Kazakhstan,Fixed Line,7763,0.1479,0.075
Kazakhstan,Fixed Line,7764,0.1479,0.075
Kazakhstan,Fixed (Metro),77172,0.047,0.075
Kazakhstan,Fixed (Metro),77212,0.047,0.075
Kazakhstan,Fixed (Metro),77272,0.047,0.075
Kazakhstan,Fixed (Metro),77273,0.047,0.075
Kazakhstan,Mobile,7700,0.2347,0.075
Kazakhstan,Mobile,7701,0.2347,0.075
Kazakhstan,Mobile,7702,0.2347,0.075
Kazakhstan,Mobile,7705,0.2347,0.075
Kazakhstan,Mobile,7707,0.2347,0.075
Kazakhstan,Mobile,771,0.2347,0.075
Kazakhstan,Mobile,7775,0.2347,0.075
Kazakhstan,Mobile,7777,0.2347,0.075
Kenya,Fixed Line,254,0.1784,0.03
Kenya,Mobile,2547,0.1934,0.03
Kiribati,Fixed and Mobile,686,1.9605,0.02
Korea (North),Fixed and Mobile,850,1.1759,
Korea Rep. (South),Fixed,82,0.048,0.04
Korea Rep. (South),Mobile,8211,0.087,0.04
Korea Rep. (South),Mobile,8217,0.087,0.04
Korea Rep. (South),Mobile,8210,0.0907,0.04
Korea Rep. (South),Mobile,8212,0.0907,0.04
Korea Rep. (South),Mobile,8213,0.0907,0.04
Korea Rep. (South),Mobile,8215,0.0907,0.04
Korea Rep. (South),Mobile,8216,0.0907,0.04
Korea Rep. (South),Mobile,8218,0.0907,0.04
Korea Rep. (South),Mobile,8219,0.0907,0.04
Kuwait,Fixed Line,965,0.1906,0.02
Kuwait,Mobile,96540,0.1944,0.02
Kuwait,Mobile,96544,0.1944,0.02
Kuwait,Mobile,96549,0.1944,0.02
Kuwait,Mobile,96550,0.1944,0.02
Kuwait,Mobile,96551,0.1944,0.02
Kuwait,Mobile,96555,0.1944,0.02
Kuwait,Mobile,96556,0.1944,0.02
Kuwait,Mobile,96557,0.1944,0.02
Kuwait,Mobile,96558,0.1944,0.02
Kuwait,Mobile,96559,0.1944,0.02
Kuwait,Mobile,9656,0.1944,0.02
Kuwait,Mobile,9657,0.1944,0.02
Kuwait,Mobile,9659,0.1944,0.02
Kyrgyzstan,Fixed Line,996,0.2448,0.045
Kyrgyzstan,Mobile,9965,0.2448,0.045
Kyrgyzstan,Mobile,99670,0.2448,0.045
Kyrgyzstan,Mobile,99677,0.2448,0.045
Laos,Fixed Line,856,0.1023,0.02
Laos,Mobile,85620,0.1023,0.02
Laos,Mobile,85630,0.1023,0.02
Latvia,Fixed Line,371,0.0713,0.05
Latvia,Mobile,371200,0.2823,0.05
Latvia,Mobile,371202,0.2823,0.05
Latvia,Mobile,371203,0.2823,0.05
Latvia,Mobile,371204,0.2823,0.05
Latvia,Mobile,371205,0.2823,0.05
Latvia,Mobile,371206,0.2823,0.05
Latvia,Mobile,371207,0.2823,0.05
Latvia,Mobile,371208,0.2823,0.05
Latvia,Mobile,371209,0.2823,0.05
Latvia,Mobile,371223,0.2823,0.05
Latvia,Mobile,371224,0.2823,0.05
Latvia,Mobile,371254,0.2823,0.05
Latvia,Mobile,371259,0.2823,0.05
Latvia,Mobile,37126,0.2823,0.05
Latvia,Mobile,371270,0.2823,0.05
Latvia,Mobile,371271,0.2823,0.05
Latvia,Mobile,371278,0.2823,0.05
Latvia,Mobile,371282,0.2823,0.05
